  11:18:37.252  Server initialization script starting...  -  Server - init:12
  11:18:46.604  [DEBUG] UpdateCurrentTarget called  -  Client - InteractionSystemModule:139
  11:18:46.604  [DEBUG] Mouse target: nil  -  Client - InteractionSystemModule:141
  11:18:46.621  [DEBUG] UpdateCurrentTarget called  -  Client - InteractionSystemModule:139
  11:18:46.621  [DEBUG] Mouse target: nil  -  Client - InteractionSystemModule:141
  11:18:46.636  [DEBUG] UpdateCurrentTarget called  -  Client - InteractionSystemModule:139
  11:18:46.637  [DEBUG] Mouse target: nil  -  Client - InteractionSystemModule:141
  11:18:46.654  [DEBUG] UpdateCurrentTarget called  -  Client - InteractionSystemModule:139
  11:18:46.654  [DEBUG] Mouse target: nil  -  Client - InteractionSystemModule:141
  11:18:46.670  [DEBUG] UpdateCurrentTarget called  -  Client - InteractionSystemModule:139
  11:18:46.670  [DEBUG] Mouse target: nil  -  Client - InteractionSystemModule:141
  11:18:46.687  [DEBUG] UpdateCurrentTarget called  -  Client - InteractionSystemModule:139
  11:18:46.688  [DEBUG] Mouse target: nil  -  Client - InteractionSystemModule:141
  11:18:46.703  [DEBUG] UpdateCurrentTarget called  -  Client - InteractionSystemModule:139
  11:18:46.703  [DEBUG] Mouse target: nil  -  Client - InteractionSystemModule:141
  11:18:46.722  [DEBUG] UpdateCurrentTarget called  -  Client - InteractionSystemModule:139
  11:18:46.722  [DEBUG] Mouse target: nil  -  Client - InteractionSystemModule:141
  11:18:46.736  [DEBUG] UpdateCurrentTarget called  -  Client - InteractionSystemModule:139
  11:18:46.737  [DEBUG] Mouse target: nil  -  Client - InteractionSystemModule:141
  11:18:46.754  [DEBUG] UpdateCurrentTarget called  -  Client - InteractionSystemModule:139
  11:18:46.755  [DEBUG] Mouse target: nil  -  Client - InteractionSystemModule:141
  11:18:46.772  [DEBUG] UpdateCurrentTarget called  -  Client - InteractionSystemModule:139
  11:18:46.773  [DEBUG] Mouse target: nil  -  Client - InteractionSystemModule:141
  11:18:46.790  [DEBUG] UpdateCurrentTarget called  -  Client - InteractionSystemModule:139
  11:18:46.790  [DEBUG] Mouse target: nil  -  Client - InteractionSystemModule:141
  11:18:46.805  [DEBUG] UpdateCurrentTarget called  -  Client - InteractionSystemModule:139
  11:18:46.806  [DEBUG] Mouse target: nil  -  Client - InteractionSystemModule:141
  11:18:46.819  [DEBUG] UpdateCurrentTarget called  -  Client - InteractionSystemModule:139
  11:18:46.819  [DEBUG] Mouse target: nil  -  Client - InteractionSystemModule:141
  11:18:46.837  [DEBUG] UpdateCurrentTarget called  -  Client - InteractionSystemModule:139
  11:18:46.838  [DEBUG] Mouse target: nil  -  Client - InteractionSystemModule:141
  11:18:46.854  [DEBUG] UpdateCurrentTarget called  -  Client - InteractionSystemModule:139
  11:18:46.855  [DEBUG] Mouse target: nil  -  Client - InteractionSystemModule:141
  11:18:46.878  [DEBUG] UpdateCurrentTarget called  -  Client - InteractionSystemModule:139
  11:18:46.878  [DEBUG] Mouse target: nil  -  Client - InteractionSystemModule:141
  11:18:46.893  [DEBUG] UpdateCurrentTarget called  -  Client - InteractionSystemModule:139
  11:18:46.893  [DEBUG] Mouse target: nil  -  Client - InteractionSystemModule:141
  11:18:46.912  [DEBUG] UpdateCurrentTarget called  -  Client - InteractionSystemModule:139
  11:18:46.912  [DEBUG] Mouse target: nil  -  Client - InteractionSystemModule:141
  11:18:46.925  [DEBUG] UpdateCurrentTarget called  -  Client - InteractionSystemModule:139
  11:18:46.926  [DEBUG] Mouse target: nil  -  Client - InteractionSystemModule:141
  11:18:46.940  [DEBUG] UpdateCurrentTarget called  -  Client - InteractionSystemModule:139
  11:18:46.941  [DEBUG] Mouse target: nil  -  Client - InteractionSystemModule:141
  11:18:46.955  [DEBUG] UpdateCurrentTarget called  -  Client - InteractionSystemModule:139
  11:18:46.957  [DEBUG] Mouse target: nil  -  Client - InteractionSystemModule:141
  11:18:46.975  [DEBUG] UpdateCurrentTarget called  -  Client - InteractionSystemModule:139
  11:18:46.975  [DEBUG] Mouse target: nil  -  Client - InteractionSystemModule:141
  11:18:46.987  [DEBUG] UpdateCurrentTarget called  -  Client - InteractionSystemModule:139
  11:18:46.988  [DEBUG] Mouse target: nil  -  Client - InteractionSystemModule:141
  11:18:47.003  [DEBUG] UpdateCurrentTarget called  -  Client - InteractionSystemModule:139
  11:18:47.005  [DEBUG] Mouse target: nil  -  Client - InteractionSystemModule:141
  11:18:47.021  [DEBUG] UpdateCurrentTarget called  -  Client - InteractionSystemModule:139
  11:18:47.022  [DEBUG] Mouse target: nil  -  Client - InteractionSystemModule:141
  11:18:47.036  [DEBUG] UpdateCurrentTarget called  -  Client - InteractionSystemModule:139
  11:18:47.037  [DEBUG] Mouse target: nil  -  Client - InteractionSystemModule:141
  11:18:47.057  [DEBUG] UpdateCurrentTarget called  -  Client - InteractionSystemModule:139
  11:18:47.057  [DEBUG] Mouse target: nil  -  Client - InteractionSystemModule:141
  11:18:47.071  [DEBUG] UpdateCurrentTarget called  -  Client - InteractionSystemModule:139
  11:18:47.072  [DEBUG] Mouse target: nil  -  Client - InteractionSystemModule:141
  11:18:47.092  [DEBUG] UpdateCurrentTarget called  -  Client - InteractionSystemModule:139
  11:18:47.093  [DEBUG] Mouse target: nil  -  Client - InteractionSystemModule:141
  11:18:47.107  [DEBUG] UpdateCurrentTarget called  -  Client - InteractionSystemModule:139
  11:18:47.109  [DEBUG] Mouse target: nil  -  Client - InteractionSystemModule:141
  11:18:47.128  [DEBUG] UpdateCurrentTarget called  -  Client - InteractionSystemModule:139
  11:18:47.129  [DEBUG] Mouse target: nil  -  Client - InteractionSystemModule:141
  11:18:47.152  [DEBUG] UpdateCurrentTarget called  -  Client - InteractionSystemModule:139
  11:18:47.152  [DEBUG] Mouse target: nil  -  Client - InteractionSystemModule:141
  11:18:47.167  [DEBUG] UpdateCurrentTarget called  -  Client - InteractionSystemModule:139
  11:18:47.168  [DEBUG] Mouse target: nil  -  Client - InteractionSystemModule:141
  11:18:47.180  [DEBUG] UpdateCurrentTarget called  -  Client - InteractionSystemModule:139
  11:18:47.180  [DEBUG] Mouse target: nil  -  Client - InteractionSystemModule:141
  11:18:47.195  [DEBUG] UpdateCurrentTarget called  -  Client - InteractionSystemModule:139
  11:18:47.195  [DEBUG] Mouse target: nil  -  Client - InteractionSystemModule:141
  11:18:47.213  [DEBUG] UpdateCurrentTarget called  -  Client - InteractionSystemModule:139
  11:18:47.214  [DEBUG] Mouse target: nil  -  Client - InteractionSystemModule:141
  11:18:47.227  [DEBUG] UpdateCurrentTarget called  -  Client - InteractionSystemModule:139
  11:18:47.227  [DEBUG] Mouse target: nil  -  Client - InteractionSystemModule:141
  11:18:47.245  [DEBUG] UpdateCurrentTarget called  -  Client - InteractionSystemModule:139
  11:18:47.245  [DEBUG] Mouse target: nil  -  Client - InteractionSystemModule:141
  11:18:47.264  [DEBUG] UpdateCurrentTarget called  -  Client - InteractionSystemModule:139
  11:18:47.265  [DEBUG] Mouse target: nil  -  Client - InteractionSystemModule:141
  11:18:47.283  [DEBUG] UpdateCurrentTarget called  -  Client - InteractionSystemModule:139
  11:18:47.284  [DEBUG] Mouse target: nil  -  Client - InteractionSystemModule:141
  11:18:47.306  [DEBUG] UpdateCurrentTarget called  -  Client - InteractionSystemModule:139
  11:18:47.307  [DEBUG] Mouse target: nil  -  Client - InteractionSystemModule:141
  11:18:47.322  [DEBUG] UpdateCurrentTarget called  -  Client - InteractionSystemModule:139
  11:18:47.324  [DEBUG] Mouse target: nil  -  Client - InteractionSystemModule:141
  11:18:47.334  [DEBUG] UpdateCurrentTarget called  -  Client - InteractionSystemModule:139
  11:18:47.334  [DEBUG] Mouse target: nil  -  Client - InteractionSystemModule:141
  11:18:47.344  [DEBUG] UpdateCurrentTarget called  -  Client - InteractionSystemModule:139
  11:18:47.344  [DEBUG] Mouse target: nil  -  Client - InteractionSystemModule:141
  11:18:47.370  [DEBUG] UpdateCurrentTarget called  -  Client - InteractionSystemModule:139
  11:18:47.376  [DEBUG] Mouse target: nil  -  Client - InteractionSystemModule:141
  11:18:47.400  [DEBUG] UpdateCurrentTarget called  -  Client - InteractionSystemModule:139
  11:18:47.400  [DEBUG] Mouse target: nil  -  Client - InteractionSystemModule:141
  11:18:47.413  [DEBUG] UpdateCurrentTarget called  -  Client - InteractionSystemModule:139
  11:18:47.414  [DEBUG] Mouse target: nil  -  Client - InteractionSystemModule:141
  11:18:47.427  [DEBUG] UpdateCurrentTarget called  -  Client - InteractionSystemModule:139
  11:18:47.428  [DEBUG] Mouse target: nil  -  Client - InteractionSystemModule:141
  11:18:47.442  [DEBUG] UpdateCurrentTarget called  -  Client - InteractionSystemModule:139
  11:18:47.442  [DEBUG] Mouse target: nil  -  Client - InteractionSystemModule:141
  11:18:47.456  [DEBUG] UpdateCurrentTarget called  -  Client - InteractionSystemModule:139
  11:18:47.456  [DEBUG] Mouse target: nil  -  Client - InteractionSystemModule:141
  11:18:47.473  [DEBUG] UpdateCurrentTarget called  -  Client - InteractionSystemModule:139
  11:18:47.474  [DEBUG] Mouse target: nil  -  Client - InteractionSystemModule:141
  11:18:47.494  [DEBUG] UpdateCurrentTarget called  -  Client - InteractionSystemModule:139
  11:18:47.495  [DEBUG] Mouse target: nil  -  Client - InteractionSystemModule:141
  11:18:47.509  [DEBUG] UpdateCurrentTarget called  -  Client - InteractionSystemModule:139
  11:18:47.510  [DEBUG] Mouse target: nil  -  Client - InteractionSystemModule:141
  11:18:47.522  [DEBUG] UpdateCurrentTarget called  -  Client - InteractionSystemModule:139
  11:18:47.523  [DEBUG] Mouse target: nil  -  Client - InteractionSystemModule:141
  11:18:47.543  [DEBUG] UpdateCurrentTarget called  -  Client - InteractionSystemModule:139
  11:18:47.544  [DEBUG] Mouse target: nil  -  Client - InteractionSystemModule:141
  11:18:47.557  [DEBUG] UpdateCurrentTarget called  -  Client - InteractionSystemModule:139
  11:18:47.558  [DEBUG] Mouse target: nil  -  Client - InteractionSystemModule:141
  11:18:47.576  [DEBUG] UpdateCurrentTarget called  -  Client - InteractionSystemModule:139
  11:18:47.577  [DEBUG] Mouse target: nil  -  Client - InteractionSystemModule:141
  11:18:47.589  [DEBUG] UpdateCurrentTarget called  -  Client - InteractionSystemModule:139
  11:18:47.590  [DEBUG] Mouse target: nil  -  Client - InteractionSystemModule:141
  11:18:47.604  [DEBUG] UpdateCurrentTarget called  -  Client - InteractionSystemModule:139
  11:18:47.604  [DEBUG] Mouse target: nil  -  Client - InteractionSystemModule:141
  11:18:47.621  [DEBUG] UpdateCurrentTarget called  -  Client - InteractionSystemModule:139
  11:18:47.623  [DEBUG] Mouse target: nil  -  Client - InteractionSystemModule:141
  11:18:47.641  [DEBUG] UpdateCurrentTarget called  -  Client - InteractionSystemModule:139
  11:18:47.642  [DEBUG] Mouse target: nil  -  Client - InteractionSystemModule:141
  11:18:47.658  [DEBUG] UpdateCurrentTarget called  -  Client - InteractionSystemModule:139
  11:18:47.659  [DEBUG] Mouse target: nil  -  Client - InteractionSystemModule:141
  11:18:47.676  [DEBUG] UpdateCurrentTarget called  -  Client - InteractionSystemModule:139
  11:18:47.677  [DEBUG] Mouse target: nil  -  Client - InteractionSystemModule:141
  11:18:47.691  [DEBUG] UpdateCurrentTarget called  -  Client - InteractionSystemModule:139
  11:18:47.692  [DEBUG] Mouse target: nil  -  Client - InteractionSystemModule:141
  11:18:47.711  [DEBUG] UpdateCurrentTarget called  -  Client - InteractionSystemModule:139
  11:18:47.712  [DEBUG] Mouse target: nil  -  Client - InteractionSystemModule:141
  11:18:47.730  [DEBUG] UpdateCurrentTarget called  -  Client - InteractionSystemModule:139
  11:18:47.730  [DEBUG] Mouse target: nil  -  Client - InteractionSystemModule:141
  11:18:47.746  [DEBUG] UpdateCurrentTarget called  -  Client - InteractionSystemModule:139
  11:18:47.746  [DEBUG] Mouse target: nil  -  Client - InteractionSystemModule:141
  11:18:47.763  [DEBUG] UpdateCurrentTarget called  -  Client - InteractionSystemModule:139
  11:18:47.763  [DEBUG] Mouse target: nil  -  Client - InteractionSystemModule:141
  11:18:47.777  [DEBUG] UpdateCurrentTarget called  -  Client - InteractionSystemModule:139
  11:18:47.777  [DEBUG] Mouse target: nil  -  Client - InteractionSystemModule:141
  11:18:47.794  [DEBUG] UpdateCurrentTarget called  -  Client - InteractionSystemModule:139
  11:18:47.794  [DEBUG] Mouse target: nil  -  Client - InteractionSystemModule:141
  11:18:47.812  [DEBUG] UpdateCurrentTarget called  -  Client - InteractionSystemModule:139
  11:18:47.813  [DEBUG] Mouse target: nil  -  Client - InteractionSystemModule:141
  11:18:47.828  [DEBUG] UpdateCurrentTarget called  -  Client - InteractionSystemModule:139
  11:18:47.829  [DEBUG] Mouse target: nil  -  Client - InteractionSystemModule:141
  11:18:47.845  [DEBUG] UpdateCurrentTarget called  -  Client - InteractionSystemModule:139
  11:18:47.845  [DEBUG] Mouse target: nil  -  Client - InteractionSystemModule:141
  11:18:47.861  [DEBUG] UpdateCurrentTarget called  -  Client - InteractionSystemModule:139
  11:18:47.861  [DEBUG] Mouse target: nil  -  Client - InteractionSystemModule:141
  11:18:47.878  [DEBUG] UpdateCurrentTarget called  -  Client - InteractionSystemModule:139
  11:18:47.878  [DEBUG] Mouse target: nil  -  Client - InteractionSystemModule:141
  11:18:47.890  [DEBUG] UpdateCurrentTarget called  -  Client - InteractionSystemModule:139
  11:18:47.891  [DEBUG] Mouse target: nil  -  Client - InteractionSystemModule:141
  11:18:47.904  [DEBUG] UpdateCurrentTarget called  -  Client - InteractionSystemModule:139
  11:18:47.905  [DEBUG] Mouse target: nil  -  Client - InteractionSystemModule:141
  11:18:47.921  [DEBUG] UpdateCurrentTarget called  -  Client - InteractionSystemModule:139
  11:18:47.922  [DEBUG] Mouse target: nil  -  Client - InteractionSystemModule:141
  11:18:47.941  [DEBUG] UpdateCurrentTarget called  -  Client - InteractionSystemModule:139
  11:18:47.942  [DEBUG] Mouse target: nil  -  Client - InteractionSystemModule:141
  11:18:47.955  [DEBUG] UpdateCurrentTarget called  -  Client - InteractionSystemModule:139
  11:18:47.956  [DEBUG] Mouse target: nil  -  Client - InteractionSystemModule:141
  11:18:47.975  [DEBUG] UpdateCurrentTarget called  -  Client - InteractionSystemModule:139
  11:18:47.975  [DEBUG] Mouse target: nil  -  Client - InteractionSystemModule:141
  11:18:47.992  [DEBUG] Clicked placed item: Glass_Cube  -  Client - InteractionSystemModule:130
  11:18:47.993  [DEBUG] UpdateCurrentTarget called  -  Client - InteractionSystemModule:139
  11:18:47.993  [DEBUG] Mouse target: SmoothCube  -  Client - InteractionSystemModule:141
  11:18:47.993  [DEBUG] Target is a world item: SmoothCube  -  Client - InteractionSystemModule:148
  11:18:47.993  [DEBUG] ShowPriceUI for: SmoothCube  -  Client - InteractionSystemModule:216
  11:18:48.009  [DEBUG] UpdateCurrentTarget called  -  Client - InteractionSystemModule:139
  11:18:48.010  [DEBUG] Mouse target: SmoothCube  -  Client - InteractionSystemModule:141
  11:18:48.010  [DEBUG] Target is a world item: SmoothCube  -  Client - InteractionSystemModule:148
  11:18:48.011  [DEBUG] ShowPriceUI for: SmoothCube  -  Client - InteractionSystemModule:216
  11:18:48.025  [DEBUG] UpdateCurrentTarget called  -  Client - InteractionSystemModule:139
  11:18:48.026  [DEBUG] Mouse target: SmoothCube  -  Client - InteractionSystemModule:141
  11:18:48.027  [DEBUG] Target is a world item: SmoothCube  -  Client - InteractionSystemModule:148
  11:18:48.027  [DEBUG] ShowPriceUI for: SmoothCube  -  Client - InteractionSystemModule:216
  11:18:48.040  [DEBUG] UpdateCurrentTarget called  -  Client - InteractionSystemModule:139
  11:18:48.040  [DEBUG] Mouse target: SmoothCube  -  Client - InteractionSystemModule:141
  11:18:48.040  [DEBUG] Target is a world item: SmoothCube  -  Client - InteractionSystemModule:148
  11:18:48.041  [DEBUG] ShowPriceUI for: SmoothCube  -  Client - InteractionSystemModule:216
  11:18:48.054  [DEBUG] UpdateCurrentTarget called  -  Client - InteractionSystemModule:139
  11:18:48.054  [DEBUG] Mouse target: SmoothCube  -  Client - InteractionSystemModule:141
  11:18:48.055  [DEBUG] Target is a world item: SmoothCube  -  Client - InteractionSystemModule:148
  11:18:48.055  [DEBUG] ShowPriceUI for: SmoothCube  -  Client - InteractionSystemModule:216
  11:18:48.073  [DEBUG] UpdateCurrentTarget called  -  Client - InteractionSystemModule:139
  11:18:48.073  [DEBUG] Mouse target: SmoothCube  -  Client - InteractionSystemModule:141
  11:18:48.074  [DEBUG] Target is a world item: SmoothCube  -  Client - InteractionSystemModule:148
  11:18:48.074  [DEBUG] ShowPriceUI for: SmoothCube  -  Client - InteractionSystemModule:216
  11:18:48.094  [DEBUG] UpdateCurrentTarget called  -  Client - InteractionSystemModule:139
  11:18:48.095  [DEBUG] Mouse target: SmoothCube  -  Client - InteractionSystemModule:141
  11:18:48.095  [DEBUG] Target is a world item: SmoothCube  -  Client - InteractionSystemModule:148
  11:18:48.096  [DEBUG] ShowPriceUI for: SmoothCube  -  Client - InteractionSystemModule:216
  11:18:48.108  [DEBUG] UpdateCurrentTarget called  -  Client - InteractionSystemModule:139
  11:18:48.110  [DEBUG] Mouse target: SmoothCube  -  Client - InteractionSystemModule:141
  11:18:48.111  [DEBUG] Target is a world item: SmoothCube  -  Client - InteractionSystemModule:148
  11:18:48.111  [DEBUG] ShowPriceUI for: SmoothCube  -  Client - InteractionSystemModule:216
  11:18:48.129  [DEBUG] UpdateCurrentTarget called  -  Client - InteractionSystemModule:139
  11:18:48.129  [DEBUG] Mouse target: SmoothCube  -  Client - InteractionSystemModule:141
  11:18:48.130  [DEBUG] Target is a world item: SmoothCube  -  Client - InteractionSystemModule:148
  11:18:48.131  [DEBUG] ShowPriceUI for: SmoothCube  -  Client - InteractionSystemModule:216
  11:18:48.146  [DEBUG] UpdateCurrentTarget called  -  Client - InteractionSystemModule:139
  11:18:48.146  [DEBUG] Mouse target: SmoothCube  -  Client - InteractionSystemModule:141
  11:18:48.147  [DEBUG] Target is a world item: SmoothCube  -  Client - InteractionSystemModule:148
  11:18:48.147  [DEBUG] ShowPriceUI for: SmoothCube  -  Client - InteractionSystemModule:216
  11:18:48.163  [DEBUG] UpdateCurrentTarget called  -  Client - InteractionSystemModule:139
  11:18:48.164  [DEBUG] Mouse target: SmoothCube  -  Client - InteractionSystemModule:141
  11:18:48.164  [DEBUG] Target is a world item: SmoothCube  -  Client - InteractionSystemModule:148
  11:18:48.165  [DEBUG] ShowPriceUI for: SmoothCube  -  Client - InteractionSystemModule:216
  11:18:48.179  [DEBUG] UpdateCurrentTarget called  -  Client - InteractionSystemModule:139
  11:18:48.180  [DEBUG] Mouse target: SmoothCube  -  Client - InteractionSystemModule:141
  11:18:48.180  [DEBUG] Target is a world item: SmoothCube  -  Client - InteractionSystemModule:148
  11:18:48.181  [DEBUG] ShowPriceUI for: SmoothCube  -  Client - InteractionSystemModule:216
  11:18:48.197  [DEBUG] UpdateCurrentTarget called  -  Client - InteractionSystemModule:139
  11:18:48.198  [DEBUG] Mouse target: SmoothCube  -  Client - InteractionSystemModule:141
  11:18:48.198  [DEBUG] Target is a world item: SmoothCube  -  Client - InteractionSystemModule:148
  11:18:48.198  [DEBUG] ShowPriceUI for: SmoothCube  -  Client - InteractionSystemModule:216
  11:18:48.212  [DEBUG] UpdateCurrentTarget called  -  Client - InteractionSystemModule:139
  11:18:48.212  [DEBUG] Mouse target: SmoothCube  -  Client - InteractionSystemModule:141
  11:18:48.213  [DEBUG] Target is a world item: SmoothCube  -  Client - InteractionSystemModule:148
  11:18:48.213  [DEBUG] ShowPriceUI for: SmoothCube  -  Client - InteractionSystemModule:216
  11:18:48.243  [DEBUG] UpdateCurrentTarget called  -  Client - InteractionSystemModule:139
  11:18:48.245  [DEBUG] Mouse target: SmoothCube  -  Client - InteractionSystemModule:141
  11:18:48.246  [DEBUG] Target is a world item: SmoothCube  -  Client - InteractionSystemModule:148
  11:18:48.247  [DEBUG] ShowPriceUI for: SmoothCube  -  Client - InteractionSystemModule:216
  11:18:48.264  [DEBUG] UpdateCurrentTarget called  -  Client - InteractionSystemModule:139
  11:18:48.265  [DEBUG] Mouse target: SmoothCube  -  Client - InteractionSystemModule:141
  11:18:48.265  [DEBUG] Target is a world item: SmoothCube  -  Client - InteractionSystemModule:148
  11:18:48.266  [DEBUG] ShowPriceUI for: SmoothCube  -  Client - InteractionSystemModule:216
  11:18:48.282  [DEBUG] UpdateCurrentTarget called  -  Client - InteractionSystemModule:139
  11:18:48.283  [DEBUG] Mouse target: SmoothCube  -  Client - InteractionSystemModule:141
  11:18:48.283  [DEBUG] Target is a world item: SmoothCube  -  Client - InteractionSystemModule:148
  11:18:48.283  [DEBUG] ShowPriceUI for: SmoothCube  -  Client - InteractionSystemModule:216
  11:18:48.299  [DEBUG] UpdateCurrentTarget called  -  Client - InteractionSystemModule:139
  11:18:48.299  [DEBUG] Mouse target: SmoothCube  -  Client - InteractionSystemModule:141
  11:18:48.299  [DEBUG] Target is a world item: SmoothCube  -  Client - InteractionSystemModule:148
  11:18:48.300  [DEBUG] ShowPriceUI for: SmoothCube  -  Client - InteractionSystemModule:216
  11:18:48.317  [DEBUG] UpdateCurrentTarget called  -  Client - InteractionSystemModule:139
  11:18:48.317  [DEBUG] Mouse target: SmoothCube  -  Client - InteractionSystemModule:141
  11:18:48.318  [DEBUG] Target is a world item: SmoothCube  -  Client - InteractionSystemModule:148
  11:18:48.319  [DEBUG] ShowPriceUI for: SmoothCube  -  Client - InteractionSystemModule:216
  11:18:48.337  [DEBUG] UpdateCurrentTarget called  -  Client - InteractionSystemModule:139
  11:18:48.337  [DEBUG] Mouse target: SmoothCube  -  Client - InteractionSystemModule:141
  11:18:48.338  [DEBUG] Target is a world item: SmoothCube  -  Client - InteractionSystemModule:148
  11:18:48.338  [DEBUG] ShowPriceUI for: SmoothCube  -  Client - InteractionSystemModule:216
  11:18:48.356  [DEBUG] UpdateCurrentTarget called  -  Client - InteractionSystemModule:139
  11:18:48.357  [DEBUG] Mouse target: SmoothCube  -  Client - InteractionSystemModule:141
  11:18:48.357  [DEBUG] Target is a world item: SmoothCube  -  Client - InteractionSystemModule:148
  11:18:48.358  [DEBUG] ShowPriceUI for: SmoothCube  -  Client - InteractionSystemModule:216
  11:18:48.373  [DEBUG] UpdateCurrentTarget called  -  Client - InteractionSystemModule:139
  11:18:48.373  [DEBUG] Mouse target: SmoothCube  -  Client - InteractionSystemModule:141
  11:18:48.374  [DEBUG] Target is a world item: SmoothCube  -  Client - InteractionSystemModule:148
  11:18:48.374  [DEBUG] ShowPriceUI for: SmoothCube  -  Client - InteractionSystemModule:216
  11:18:48.392  [DEBUG] UpdateCurrentTarget called  -  Client - InteractionSystemModule:139
  11:18:48.393  [DEBUG] Mouse target: SmoothCube  -  Client - InteractionSystemModule:141
  11:18:48.394  [DEBUG] Target is a world item: SmoothCube  -  Client - InteractionSystemModule:148
  11:18:48.394  [DEBUG] ShowPriceUI for: SmoothCube  -  Client - InteractionSystemModule:216
  11:18:48.408  [DEBUG] UpdateCurrentTarget called  -  Client - InteractionSystemModule:139
  11:18:48.409  [DEBUG] Mouse target: SmoothCube  -  Client - InteractionSystemModule:141
  11:18:48.409  [DEBUG] Target is a world item: SmoothCube  -  Client - InteractionSystemModule:148
  11:18:48.410  [DEBUG] ShowPriceUI for: SmoothCube  -  Client - InteractionSystemModule:216
  11:18:48.425  [DEBUG] Clicked placed item: Glass_Cube  -  Client - InteractionSystemModule:130
  11:18:48.425  [DEBUG] UpdateCurrentTarget called  -  Client - InteractionSystemModule:139
  11:18:48.426  [DEBUG] Mouse target: SmoothCube  -  Client - InteractionSystemModule:141
  11:18:48.426  [DEBUG] Target is a world item: SmoothCube  -  Client - InteractionSystemModule:148
  11:18:48.426  [DEBUG] ShowPriceUI for: SmoothCube  -  Client - InteractionSystemModule:216
  11:18:48.440  [DEBUG] UpdateCurrentTarget called  -  Client - InteractionSystemModule:139
  11:18:48.440  [DEBUG] Mouse target: SmoothCube  -  Client - InteractionSystemModule:141
  11:18:48.441  [DEBUG] Target is a world item: SmoothCube  -  Client - InteractionSystemModule:148
  11:18:48.441  [DEBUG] ShowPriceUI for: SmoothCube  -  Client - InteractionSystemModule:216
  11:18:48.455  [DEBUG] UpdateCurrentTarget called  -  Client - InteractionSystemModule:139
  11:18:48.456  [DEBUG] Mouse target: SmoothCube  -  Client - InteractionSystemModule:141
  11:18:48.457  [DEBUG] Target is a world item: SmoothCube  -  Client - InteractionSystemModule:148
  11:18:48.457  [DEBUG] ShowPriceUI for: SmoothCube  -  Client - InteractionSystemModule:216
  11:18:48.471  [DEBUG] UpdateCurrentTarget called  -  Client - InteractionSystemModule:139
  11:18:48.472  [DEBUG] Mouse target: SmoothCube  -  Client - InteractionSystemModule:141
  11:18:48.473  [DEBUG] Target is a world item: SmoothCube  -  Client - InteractionSystemModule:148
  11:18:48.473  [DEBUG] ShowPriceUI for: SmoothCube  -  Client - InteractionSystemModule:216
  11:18:48.484  [DEBUG] UpdateCurrentTarget called  -  Client - InteractionSystemModule:139
  11:18:48.485  [DEBUG] Mouse target: SmoothCube  -  Client - InteractionSystemModule:141
  11:18:48.485  [DEBUG] Target is a world item: SmoothCube  -  Client - InteractionSystemModule:148
  11:18:48.485  [DEBUG] ShowPriceUI for: SmoothCube  -  Client - InteractionSystemModule:216
  11:18:48.496  [DEBUG] UpdateCurrentTarget called  -  Client - InteractionSystemModule:139
  11:18:48.497  [DEBUG] Mouse target: SmoothCube  -  Client - InteractionSystemModule:141
  11:18:48.497  [DEBUG] Target is a world item: SmoothCube  -  Client - InteractionSystemModule:148
  11:18:48.497  [DEBUG] ShowPriceUI for: SmoothCube  -  Client - InteractionSystemModule:216
  11:18:48.514  [DEBUG] UpdateCurrentTarget called  -  Client - InteractionSystemModule:139
  11:18:48.515  [DEBUG] Mouse target: SmoothCube  -  Client - InteractionSystemModule:141
  11:18:48.515  [DEBUG] Target is a world item: SmoothCube  -  Client - InteractionSystemModule:148
  11:18:48.515  [DEBUG] ShowPriceUI for: SmoothCube  -  Client - InteractionSystemModule:216
  11:18:48.532  [DEBUG] UpdateCurrentTarget called  -  Client - InteractionSystemModule:139
  11:18:48.533  [DEBUG] Mouse target: SmoothCube  -  Client - InteractionSystemModule:141
  11:18:48.533  [DEBUG] Target is a world item: SmoothCube  -  Client - InteractionSystemModule:148
  11:18:48.533  [DEBUG] ShowPriceUI for: SmoothCube  -  Client - InteractionSystemModule:216
  11:18:48.548  [DEBUG] UpdateCurrentTarget called  -  Client - InteractionSystemModule:139
  11:18:48.548  [DEBUG] Mouse target: SmoothCube  -  Client - InteractionSystemModule:141
  11:18:48.548  [DEBUG] Target is a world item: SmoothCube  -  Client - InteractionSystemModule:148
  11:18:48.549  [DEBUG] ShowPriceUI for: SmoothCube  -  Client - InteractionSystemModule:216
  11:18:48.560  [DEBUG] UpdateCurrentTarget called  -  Client - InteractionSystemModule:139
  11:18:48.560  [DEBUG] Mouse target: SmoothCube  -  Client - InteractionSystemModule:141
  11:18:48.560  [DEBUG] Target is a world item: SmoothCube  -  Client - InteractionSystemModule:148
  11:18:48.561  [DEBUG] ShowPriceUI for: SmoothCube  -  Client - InteractionSystemModule:216
  11:18:48.575  [DEBUG] UpdateCurrentTarget called  -  Client - InteractionSystemModule:139
  11:18:48.576  [DEBUG] Mouse target: SmoothCube  -  Client - InteractionSystemModule:141
  11:18:48.576  [DEBUG] Target is a world item: SmoothCube  -  Client - InteractionSystemModule:148
  11:18:48.576  [DEBUG] ShowPriceUI for: SmoothCube  -  Client - InteractionSystemModule:216
